top_category_name,middle_category_name,bottom_category_name,sub_category_name,image_src,brand,name,volume,price,discount_rate,rating,review_count,delivery_info,color_image_src,color_name,bedge,source_file,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/206/231017006619206.jpg?RS=450&SP=1&QT=20,ARENA,메모리 트레이닝복 상의 S3SC1SJ02OWT,,"47,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/022/231017006615022.jpg?RS=450&SP=1&QT=20,ARENA,아스킨 프린트 반팔티 S3MC1RT13BLK,S3MC1RT13BLK,"28,200",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/s3/goods/org/568/240216009024568.jpg?RS=450&SP=1&QT=20,ARENA,분또 맨투맨 S3FC1PO41LGY,S3FC1PO41LGY,"37,800",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/298/231017006615298.jpg?RS=450&SP=1&QT=20,ARENA,소로나 기획 티셔츠 S3MC1RT41BLK,S3MC1RT41BLK,"20,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/139/231017006615139.jpg?RS=450&SP=1&QT=20,ARENA,나일론 반팔 티셔츠 S3MC1RT03LKH,S3MC1RT03LKH,"31,800",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/458/231017006615458.jpg?RS=450&SP=1&QT=20,ARENA,숏 슬리브 S3ML1RT08BLK,S3ML1RT08BLK,"29,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/472/231017006615472.jpg?RS=450&SP=1,ARENA,자가드 반팔티 S3MM1RT07GBK,S3MM1RT07GBK,"35,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/s3/goods/org/334/240305009816334.jpg?RS=450&SP=1,ARENA,경량 베이직 반팔티 S3MC1RT05NBL,S3MC1RT05NBL,"29,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/202/231017006619202.jpg?RS=450&SP=1,ARENA,캐치온 담보루 기획 상의 S3SC1SJ42MGY,S3SC1SJ42MGY,"39,000",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/s3/goods/org/145/240305009816145.jpg?RS=450&SP=1,ARENA,경량 베이직 반팔티 S3MC1RT05BLK,S3MC1RT05BLK,"29,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/s3/goods/org/564/240216009024564.jpg?RS=450&SP=1,ARENA,분또 맨투맨 S3FC1PO41BLK,S3FC1PO41BLK,"37,800",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/404/231017006615404.jpg?RS=450&SP=1,ARENA,미모필 반팔티셔츠 S3MC1RT42NPK,,"20,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/315/231017006615315.jpg?RS=450&SP=1,ARENA,소로나 기획 티셔츠 S3MC1RT41TGR,S3MC1RT41TGR,"20,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/309/231017006615309.jpg?RS=450&SP=1,ARENA,소로나 기획 티셔츠 S3MC1RT41CPK,,"20,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/307/231017006615307.jpg?RS=450&SP=1&QT=20,ARENA,소로나 기획 티셔츠 S3MC1RT41BLU,S3MC1RT41BLU,"20,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/049/231017006615049.jpg?RS=450&SP=1&QT=20,ARENA,아스킨 프린트 반팔티 S3MC1RT13OWT,,"28,200",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/268/231017006615268.jpg?RS=450&SP=1&QT=20,ARENA,우븐 반팔티 S3MC1RT12LKH,S3MC1RT12LKH,"44,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/s3/goods/org/800/240216009021800.jpg?RS=450&SP=1&QT=20,ARENA,카치온 기모 트레이닝 상의 S3WC1SJ42BLK,S3WC1SJ42BLK,"47,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/208/231017006615208.jpg?RS=450&SP=1&QT=20,ARENA,우븐 반팔티 S3MC1RT12BLK,S3MC1RT12BLK,"44,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/371/231017006615371.jpg?RS=450&SP=1&QT=20,ARENA,포켓라벨 티셔츠 S3MC1RT11TGR,S3MC1RT11TGR,"25,800",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/335/231017006615335.jpg?RS=450&SP=1&QT=20,ARENA,포켓라벨 티셔츠 S3MC1RT11BLK,S3MC1RT11BLK,"25,800",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/186/231017006615186.jpg?RS=450&SP=1&QT=20,ARENA,WATER 그래픽 티셔츠 S3MC1RT10YEL,S3MC1RT10YEL,"29,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/176/231017006615176.jpg?RS=450&SP=1&QT=20,ARENA,WATER 그래픽 티셔츠 S3MC1RT10WHT,,"29,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/148/231017006615148.jpg?RS=450&SP=1&QT=20,ARENA,WATER 그래픽 티셔츠 S3MC1RT10NVY,,"29,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/931/231017006614931.jpg?RS=450&SP=1&QT=20,ARENA,경량 소로나 S3MC1RT04NPK,,"29,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/319/231017006615319.jpg?RS=450&SP=1&QT=20,ARENA,나일론 반팔 티셔츠 S3MC1RT03BLU,S3MC1RT03BLU,"31,800",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/098/231017006615098.jpg?RS=450&SP=1&QT=20,ARENA,트리코트 티셔츠 S3MC1RT01NPK,,"29,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/053/231017006615053.jpg?RS=450&SP=1&QT=20,ARENA,트리코트 티셔츠 S3MC1RT01NBL,S3MC1RT01NBL,"29,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/189/231017006619189.jpg?RS=450&SP=1&QT=20,ARENA,캐치온 담보루 기획 상의 S3SC1SJ42BLK,S3SC1SJ42BLK,"39,000",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/169/231017006619169.jpg?RS=450&SP=1&QT=20,ARENA,담보루 기획 트레이닝 상의 S3SC1SJ41BLK,S3SC1SJ41BLK,"39,000",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/204/231017006619204.jpg?RS=450&SP=1&QT=20,ARENA,메모리 트레이닝복 상의 S3SC1SJ02NBL,S3SC1SJ02NBL,"47,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/699/231019006632699.jpg?RS=450&SP=1&QT=20,ARENA,스몰로고 기획 맨투맨 S3SC1PO41MGY,S3SC1PO41MGY,"35,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/680/231019006632680.jpg?RS=450&SP=1&QT=20,ARENA,스몰로고 기획 맨투맨 S3SC1PO41BLK,S3SC1PO41BLK,"35,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/677/231019006632677.jpg?RS=450&SP=1&QT=20,ARENA,팀라인 메모리 맨투맨 S3SC1PO01NPK,,"41,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/666/231019006632666.jpg?RS=450&SP=1&QT=20,ARENA,팀라인 메모리 맨투맨 S3SC1PO01BLK,S3SC1PO01BLK,"41,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/422/231017006615422.jpg?RS=450&SP=1&QT=20,ARENA,수변 티셔츠 S3MM1RT02BLK,S3MM1RT02BLK,"31,800",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/897/231017006614897.jpg?RS=450&SP=1&QT=20,ARENA,자가드 폴로 티셔츠 S3MM1RP02GBK,S3MM1RP02GBK,"41,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/895/231017006614895.jpg?RS=450&SP=1&QT=20,ARENA,자가드 폴로 티셔츠 S3MM1RP02BLK,S3MM1RP02BLK,"41,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/s3/goods/org/786/240216009021786.jpg?RS=450&SP=1&QT=20,ARENA,담보루 트레이닝 상의 S3FC1SJ41MGY,S3FC1SJ41MGY,"41,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/s3/goods/org/510/240216009023510.jpg?RS=450&SP=1&QT=20,ARENA,담보루 트레이닝 상의 S3FC1SJ41BLK,S3FC1SJ41BLK,"41,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/s3/goods/org/830/240216009021830.jpg?RS=450&SP=1&QT=20,ARENA,코튼 스웨트 맨투맨 S3FC1PO01BLK,S3FC1PO01BLK,"47,400",40%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/581/230918006417581.jpg?RS=450&SP=1&QT=20,NIKE,나이키 맨즈 드라이핏 아카데미 트랙수트 DV9753-010,,"77,350",55%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/581/231102006893581.jpg?RS=450&SP=1&QT=20,NIKE,나이키 NK 클럽 라인드 우븐 트랙 수트 DR3337-077,,"78,200",53%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/574/230918006417574.jpg?RS=450&SP=1&QT=20,NIKE,나이키 맨즈 클럽 우븐 풀집 재킷 FB7397-010,,"75,650",52%,5.0,1.0,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/590/230918006417590.jpg?RS=450&SP=1&QT=20,NIKE,나이키 맨즈 드라이핏 재킷 블랙 FB7499-010,,"62,900",60%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/575/231102006893575.jpg?RS=450&SP=1&QT=20,NIKE,나이키 NK 클럽 우븐 풀집업 재킷 FB7397-077,,"77,350",54%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/334/231018006622334.jpg?RS=450&SP=1&QT=20,NIKE,나이키 클럽 PK 트랙수트 FB7351-077,,"70,550",58%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/s3/goods/org/053/240119008240053.jpg?RS=450&SP=1&QT=20,NIKE,나이키 브러쉬드 백 1/2 하프집업 풀오버 DD4732-309,,"66,300",52%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/597/231102006893597.jpg?RS=450&SP=1&QT=20,NIKE,나이키 NSW 클럽 브러쉬드 백 하프집업 DD4732-073,,"69,700",58%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,상의,https://image.sivillage.com/upload/C00001/goods/org/855/231017006614855.jpg?RS=450&SP=1&QT=20,ARENA,집업 후드 티셔츠 S2WC1HT02LBL,S2WC1HT02LBL,"34,800",60%,,,,,,,상의.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/858/240903030358858.jpg?RS=450&SP=1,NEEDLES,니들스 남성 브라운 짚업 스웨트셔츠 NS242C-PYTHON,,"595,510",15%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/845/240831030074845.jpg?RS=450&SP=1,NEEDLES,니들스 남성 버건디 짚업 스웨트셔츠 NS244B-WINE,,"618,200",15%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/051/240901030155051.jpg?RS=450&SP=1,NEEDLES,니들스 남성 퍼플 벨벳 짚업 스웨트셔츠 NS251C-PURPLE,NS251C-PURPLE,"682,970",15%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/803/240903030358803.jpg?RS=450&SP=1,NEEDLES,니들스 남성 그린 짚업 스웨트셔츠 NS244A-IVY GREEN,GREEN,"618,200",15%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/344/240903030422344.jpg?RS=450&SP=1&QT=20,NEEDLES,니들스 남성 레드 벨벳 짚업 스웨트셔츠 NS251A-RED,,"682,970",15%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/959/240829029750959.jpg?RS=450&SP=1&QT=20,NEEDLES,니들스 남성 네이비 트레이닝 자켓 NS244C-NAVY,,"619,220",15%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/891/240902030287891.jpg?RS=450&SP=1&QT=20,NEEDLES,니들스 남성 블루 벨벳 짚업 스웨트셔츠 NS251B-SMOKE BLUE,BLUE,"682,970",15%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/714/240903030354714.jpg?RS=450&SP=1&QT=20,PALM ANGELS,팜 엔젤스 남성 네이비 짚업 스웨트셔츠 PMBD058_C99FAB0014603,,"630,530",40%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/803/240902030312803.jpg?RS=450&SP=1&QT=20,ADIDAS,아디다스 아디컬러 파이어버드 트랙탑 (IY9892),,"121,500",14%,,,신규입고,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/041/240829029779041.jpg?RS=450&SP=1&QT=20,ADIDAS,아디다스 바람막이 트레포일 윈드브레이커 (IZ1844),,"142,000",14%,,,신규입고,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/135/240816027918135.jpg?RS=450&SP=1&QT=20,ADIDAS,아디다스 맨체스터 유나이티드 OG 트랙탑 맨유 (IS6525),OG,"186,000",14%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/131/240816027918131.jpg?RS=450&SP=1&QT=20,ADIDAS,아디다스 바이에른 뮌헨 OG 트랙탑 (IS6508),OG,"136,000",14%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/868/240901030149868.jpg?RS=450&SP=1&QT=20,NEW BALANCE,뉴발란스 남성 그린 나일론 트레이닝 자켓 MJ33585TFN TEAFORGRE,TEAFORGRE,"208,840",40%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/353/240902030263353.jpg?RS=450&SP=1&QT=20,THE NORTH FACE,노스페이스 남성 블랙 트레이닝 자켓 NF0A88XH_JK31,,"293,160",33%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/169/240903030372169.jpg?RS=450&SP=1&QT=20,CASABLANCA,카사블랑카 남성 연하늘 로고 짚업 스웨트셔츠 MPF24-JTP-256_01PALEBLUE,MPF24-JTP-256_01PALEBLUE,"969,930",31%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/732/240827029414732.jpg?RS=450&SP=1&QT=20,NIKE,나이키 바람막이 아이콘 우븐 재킷 (FZ0249-010),,"87,500",14%,,,신규입고,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/243/240808026688243.jpg?RS=450&SP=1&QT=20,ADIDAS,아디다스 트랙 자켓 아디컬러 클래식 베켄바우어 (II5763),,"111,500",14%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/777/240827029414777.jpg?RS=450&SP=1&QT=20,NIKE,나이키 바람막이 아이콘 우븐 재킷 (FZ0249-783),,"87,500",14%,,,신규입고,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/017/240827029415017.jpg?RS=450&SP=1&QT=20,NIKE,나이키 주니어 NSW 윈드러너 후드 재킷 (FZ5516-010),,"72,500",14%,,,신규입고,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/393/240731025763393.jpg?RS=450&SP=1&QT=20,ADIDAS,아디다스 바람막이 독일 OG 트랙탑 (IY7049),OG,"186,000",14%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/951/240326012021951.jpg?RS=450&SP=1&QT=20,ADIDAS,아디다스 트랙자켓 아디브레이크 (IU2363),,"111,500",14%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/519/240423014582519.jpg?RS=450&SP=1&QT=20,NIKE,나이키 바람막이 NSW 윈드러너 후드 재킷 (DA0002-017),,"118,500",14%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/237/240716024678237.jpg?RS=450&SP=1&QT=20,NIKE,나이키 파리 생제르맹 PSG DRI-FIT 스트라이크 앤썸 재킷 (FN9799-100),PSG,"183,000",14%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/843/240404012924843.jpg?RS=450&SP=1&QT=20,NIKE,나이키 바람막이 대한민국 아카데미 프로 앤썸 재킷 (FJ2912-010),,"140,000",14%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/594/240122008299594.jpg?RS=450&SP=1&QT=20,NIKE,나이키 바람막이 러닝 재킷 스톰 핏 트랙 클럽 (FB5516-010),,"109,000",19%,5.0,1.0,,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/172/240517017274172.jpg?RS=450&SP=1&QT=20,PUMA,푸마 바람막이 맨체스터 시티 프리매치 우븐 재킷 맨시티 (777580-22),,"152,000",14%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/947/240118008209947.jpg?RS=450&SP=1&QT=20,NIKE,나이키 바람막이 스톰 핏 트랙 클럽 러닝 재킷 (FB5516-121),,"115,000",14%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/730/240902030245730.jpg?RS=450&SP=1&QT=20,PALM ANGELS,팜 엔젤스 남성 네이비 짚업 스웨트셔츠 PMBD058C99FAB001 4603,,"546,210",56%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/453/240902030285453.jpg?RS=450&SP=1&QT=20,GOLDEN GOOSE,골든구스 남성 블랙 Denis 짚업 스웨트셔츠 GMP00875P000520 80203,GMP00875P000520,"342,550",55%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/055/240903030409055.jpg?RS=450&SP=1&QT=20,DOLCE & GABBANA,돌체앤가바나 남성 네이비 프린티드 짚업 스웨트셔츠 G9AUMD_G8KM5S9001,G9AUMD_G8KM5S9001,"1,923,290",60%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/978/240902030287978.jpg?RS=450&SP=1&QT=20,PALM ANGELS,팜 엔젤스 남성 멀티컬러 짚업 스웨트셔츠 PMBD055E23 FAB001 5010,,"491,640",71%,,,,,,,아우터.csv,
스포츠/레저,러닝/사이클,남성의류,아우터,https://image.sivillage.com/upload/C00001/s3/goods/org/722/240902030234722.jpg?RS=450&SP=1&QT=20,KENZO,겐조 남성 멀티컬러 짚업 스웨트셔츠 FD55BL053 9NGMU,FD55BL053,"554,370",63%,,,,,,,아우터.csv,
